Record_ID,Year,Region,TV_Users,Mobile_Users,Mobile_Usage_Share_%
745,2012,Asia,361487,675593,65.14
746,2011,Australia,175205,275232,61.1
747,2019,North America,230826,273790,54.26
748,2012,South America,61150,154199,71.6
749,2012,Europe,293878,697975,70.37
750,2014,South America,551688,731383,57.0
751,2014,South America,161074,811885,83.44
752,2011,Africa,894761,848665,48.68
753,2019,Asia,396582,437731,52.47
754,2015,Africa,963996,985596,50.55
755,2014,Australia,632041,267789,29.76
756,2015,Europe,234540,468216,66.63
757,2010,Australia,524497,355231,40.38
758,2014,North America,381007,858425,69.26
759,2018,Europe,696235,194834,21.87
760,2019,Africa,166118,222886,57.3
761,2011,Africa,164736,267493,61.89
762,2010,Australia,427669,96392,18.39
763,2019,Africa,539034,742827,57.95
764,2018,Africa,230581,656637,74.01
765,2019,South America,658053,687548,51.1
766,2018,North America,416433,76019,15.44
767,2018,South America,335328,534739,61.46
768,2015,Africa,98898,931573,90.4
769,2017,Asia,838267,860706,50.66
770,2010,South America,805565,154458,16.09
771,2019,Africa,635633,934711,59.52
772,2013,Africa,574821,703799,55.04
773,2010,North America,932908,717645,43.48
774,2017,Australia,174411,290301,62.47
775,2010,Europe,300869,84726,21.97
776,2012,South America,739692,640004,46.39
777,2013,South America,448596,968861,68.35
778,2017,South America,451289,236286,34.37
779,2015,Africa,201945,156001,43.58
780,2019,North America,227972,638924,73.7
781,2016,Africa,137240,189819,58.04
782,2017,Africa,182413,280057,60.56
783,2011,Australia,273380,478747,63.65
784,2019,Asia,864348,561015,39.36
785,2017,North America,901913,143018,13.69
786,2012,South America,138357,595349,81.14
787,2016,Europe,286682,242791,45.86
788,2012,South America,415187,208002,33.38
789,2016,Africa,511817,988976,65.9
790,2011,North America,634109,123388,16.29
791,2019,North America,486669,77957,13.81
792,2015,North America,572943,357983,38.45
793,2012,Asia,742382,377793,33.73
794,2012,South America,595072,422683,41.53
795,2018,Asia,394691,247406,38.53
796,2016,Australia,914609,689864,43.0
797,2014,Europe,988793,217588,18.04
798,2019,Australia,178482,798276,81.73
799,2016,Africa,363126,44572,10.93
800,2018,Asia,454518,248457,35.34
801,2010,Asia,529328,749783,58.62
802,2016,Australia,424919,749173,63.81
803,2015,Africa,840623,505864,37.57
804,2019,North America,259526,950479,78.55
805,2018,Africa,326256,553737,62.93
806,2010,South America,21399,785123,97.35
807,2013,Australia,900797,644425,41.7
808,2018,Africa,22685,815891,97.29
809,2013,North America,359921,732155,67.04
810,2019,Africa,800919,946108,54.16
811,2012,Asia,808450,261201,24.42
812,2018,Europe,958329,659586,40.77
813,2011,Asia,673110,744755,52.53
814,2013,Europe,986460,905766,47.87
815,2015,Africa,453445,856572,65.39
816,2011,South America,617508,297506,32.51
817,2017,Africa,315262,693303,68.74
818,2017,North America,69615,555607,88.87
819,2010,Africa,614234,372895,37.78
820,2012,Europe,262409,242505,48.03
821,2019,Asia,656157,454266,40.91
822,2018,South America,984794,673057,40.6
823,2014,Africa,811537,229683,22.06
824,2015,Africa,946417,719015,43.17
825,2013,Asia,897996,631184,41.28
826,2019,South America,714875,759056,51.5
827,2011,Australia,57342,300879,83.99
828,2017,Africa,384160,565581,59.55
829,2015,Africa,780893,996989,56.08
830,2014,Australia,193256,217267,52.92
831,2018,Europe,486463,149082,23.46
832,2010,Europe,856938,888737,50.91
833,2014,North America,821399,99359,10.79
834,2015,Asia,832455,485152,36.82
835,2014,South America,850720,837159,49.6
836,2015,Africa,787156,638833,44.8
837,2015,Africa,134939,24787,15.52
838,2016,North America,897973,389854,30.27
839,2013,Africa,298766,121489,28.91
840,2017,Asia,579489,154375,21.04
841,2016,North America,550638,207874,27.41
842,2018,Asia,851252,108782,11.33
843,2016,North America,845141,325592,27.81
844,2012,Africa,884664,79513,8.25
845,2012,North America,954974,802500,45.66
846,2017,Europe,171961,644328,78.93
847,2014,South America,151296,128962,46.02
848,2013,Africa,772620,172299,18.23
849,2017,Australia,146537,547028,78.87
850,2015,South America,878850,360477,29.09
851,2011,Africa,107739,861177,88.88
852,2013,South America,234552,673151,74.16
853,2013,Europe,589502,403701,40.65
854,2015,South America,236445,710408,75.03
855,2015,North America,668304,433911,39.37
856,2010,South America,34336,964945,96.56
857,2017,Africa,572912,272481,32.23
858,2015,Australia,861638,494188,36.45
859,2012,Australia,54764,665284,92.39
860,2018,Asia,500548,942596,65.32
861,2011,South America,890757,590340,39.86
862,2017,Australia,55420,765667,93.25
863,2019,South America,492974,535759,52.08
864,2012,Australia,114381,524631,82.1
865,2014,South America,599959,585482,49.39
866,2015,Africa,943277,971892,50.75
867,2019,South America,641884,781567,54.91
868,2015,Africa,822879,475241,36.61
869,2013,Africa,145105,199117,57.85
870,2012,Asia,983356,129076,11.6
871,2013,Australia,30497,607680,95.22
872,2010,North America,89714,497363,84.72
873,2013,Africa,136892,857520,86.23
874,2010,Australia,213154,478117,69.16
875,2010,Europe,948482,634197,40.07
876,2019,South America,774227,277808,26.41
877,2015,Europe,153954,98859,39.1
878,2014,South America,682305,626279,47.86
879,2013,Asia,983989,129805,11.65
880,2012,Africa,996354,408595,29.08
881,2010,North America,259720,995164,79.3
882,2015,Africa,856302,565824,39.79
883,2011,South America,683955,146063,17.6
884,2017,North America,225363,475546,67.85
885,2019,Africa,107847,629042,85.36
886,2014,North America,205110,912566,81.65
887,2016,South America,983630,630937,39.08
888,2019,Asia,252303,373754,59.7
889,2011,Asia,368278,627801,63.03
890,2017,Africa,438665,300503,40.65
891,2011,Europe,897542,127060,12.4
892,2013,South America,775625,452518,36.85
893,2010,Africa,421855,910641,68.34
894,2014,Africa,972874,552331,36.21
895,2018,Asia,739988,98059,11.7
896,2010,North America,81918,19070,18.88
897,2018,South America,445926,213807,32.41
898,2017,North America,195123,749599,79.35
899,2015,Australia,201711,417349,67.42
900,2016,Australia,13159,591243,97.82
901,2012,South America,867624,825003,48.74
902,2010,Europe,339132,954495,73.78
903,2014,Australia,642027,781563,54.9
904,2011,Asia,290850,611403,67.76
905,2014,Europe,413078,190813,31.6
906,2017,Africa,806651,371035,31.51
907,2018,Australia,361161,225611,38.45
908,2011,Asia,306680,664932,68.44
909,2012,Africa,343776,556159,61.8
910,2012,Europe,768849,933727,54.84
911,2010,South America,480607,810629,62.78
912,2017,Africa,466102,84923,15.41
913,2015,North America,905230,636945,41.3
914,2017,South America,483212,626726,56.46
915,2018,South America,306081,204268,40.03
916,2014,Europe,31094,373053,92.31
917,2012,Europe,135312,372986,73.38
918,2014,Asia,114894,351576,75.37
919,2014,Asia,780434,837957,51.78
920,2014,North America,651406,812630,55.51
921,2012,South America,693284,699884,50.24
922,2019,North America,879757,628475,41.67
923,2013,North America,665483,632460,48.73
924,2018,Europe,980653,502880,33.9
925,2019,North America,517146,495896,48.95
926,2018,North America,343589,487509,58.66
927,2011,Africa,41854,633787,93.81
928,2017,Asia,70796,421731,85.63
929,2017,Asia,341576,378457,52.56
930,2016,South America,200040,266840,57.15
931,2017,Asia,968338,818459,45.81
932,2012,Australia,813543,810224,49.9
933,2015,South America,82575,265519,76.28
934,2010,Africa,120380,353457,74.59
935,2016,Asia,296243,619618,67.65
936,2010,Africa,472422,828976,63.7
937,2018,Asia,977797,225359,18.73
938,2010,Asia,118871,499775,80.79
939,2010,Africa,784079,619551,44.14
940,2016,North America,287173,909761,76.01
941,2011,North America,435027,689025,61.3
942,2014,North America,25793,303270,92.16
943,2017,Australia,320250,684841,68.14
944,2017,North America,357806,756732,67.9
945,2012,Asia,225836,371781,62.21
946,2016,Europe,792778,795067,50.07
947,2012,Africa,487347,137208,21.97
948,2015,Europe,404188,33549,7.66
949,2015,Australia,403576,209944,34.22
950,2012,Europe,667992,717596,51.79
951,2016,South America,963462,205055,17.55
952,2012,North America,768612,46155,5.66
953,2017,Australia,90882,47481,34.32
954,2019,Asia,910290,525709,36.61
955,2013,North America,159080,244477,60.58
956,2010,North America,611944,77967,11.3
957,2013,Europe,433499,895752,67.39
958,2016,South America,847340,354705,29.51
959,2013,North America,673178,816878,54.82
960,2015,Africa,473871,804939,62.94
961,2018,Africa,40579,135183,76.91
962,2010,North America,589466,43208,6.83
963,2014,Europe,722944,27522,3.67
964,2016,Europe,206092,843834,80.37
965,2010,Asia,514473,428706,45.45
966,2013,Australia,647492,703371,52.07
967,2015,Australia,629661,962575,60.45
968,2011,Australia,524879,450970,46.21
969,2019,South America,666335,761309,53.33
970,2014,Europe,466695,579390,55.39
971,2019,Asia,288409,24040,7.69
972,2010,Africa,859950,900686,51.16
973,2015,Australia,407534,934550,69.63
974,2015,Africa,917043,442590,32.55
975,2013,Africa,438297,832621,65.51
976,2017,North America,199721,646026,76.39
977,2013,South America,649763,356142,35.41
978,2017,Asia,520332,245479,32.05
979,2017,South America,510267,96070,15.84
980,2014,North America,708429,700328,49.71
981,2013,Asia,516568,162007,23.87
982,2011,Asia,219742,852013,79.5
983,2012,Europe,377112,378675,50.1
984,2012,South America,908118,805441,47.0
985,2013,South America,86377,974493,91.86
986,2013,Europe,363815,974380,72.81
987,2019,Africa,153499,208554,57.6
988,2014,North America,443467,964228,68.5
989,2013,South America,240739,645135,72.82
990,2019,Europe,636551,61377,8.79
991,2017,Asia,428381,603149,58.47
992,2015,Australia,994789,674059,40.39
993,2015,Europe,655647,406961,38.3
994,2017,Australia,370988,644900,63.48
995,2016,Africa,599215,316981,34.6
996,2019,North America,345314,958298,73.51
997,2019,Australia,872582,493296,36.12
998,2017,Africa,297010,686558,69.8
999,2011,Australia,806714,723163,47.27
1000,2018,Asia,161391,917223,85.04
1001,2010,Asia,964230,940993,49.39
1002,2017,Asia,549700,60557,9.92
1003,2013,Asia,505379,988943,66.18
1004,2013,Europe,476802,514868,51.92
1005,2014,Asia,658423,294618,30.91
1006,2017,Asia,130019,590727,81.96
1007,2014,Europe,821015,749316,47.72
1008,2017,Asia,224649,196258,46.63
1009,2019,Africa,334066,602501,64.33
1010,2010,Africa,278329,327440,54.05
1011,2019,South America,358492,699872,66.13
1012,2018,Africa,101368,873143,89.6
1013,2015,North America,197461,512070,72.17
1014,2012,North America,792190,379871,32.41
1015,2017,North America,289567,11177,3.72
1016,2018,Europe,61268,535049,89.73
1017,2015,Africa,122692,244154,66.55
1018,2016,North America,444860,278602,38.51
1019,2010,South America,702146,462914,39.73
1020,2014,Europe,367345,326919,47.09
1021,2014,South America,478741,719226,60.04
1022,2019,Africa,880176,161182,15.48
1023,2013,Asia,128222,103789,44.73
1024,2015,South America,885022,487069,35.5
1025,2016,Asia,433693,398192,47.87
1026,2018,Europe,761270,652537,46.15
1027,2010,South America,132942,988950,88.15
1028,2015,South America,509972,824865,61.8
1029,2016,Australia,668931,82715,11.0
1030,2012,Europe,553864,811281,59.43
1031,2017,Europe,391785,267969,40.62
1032,2014,North America,465919,866412,65.03
1033,2018,Africa,675040,340644,33.54
1034,2014,South America,691066,445206,39.18
1035,2018,South America,220926,856323,79.49
1036,2019,Europe,227267,332010,59.36
1037,2013,Europe,992031,481563,32.68
1038,2018,Africa,387186,705352,64.56
1039,2014,Europe,735925,395613,34.96
1040,2019,Asia,451652,730457,61.79
1041,2018,Asia,668134,610296,47.74
1042,2012,Australia,158044,221734,58.39
1043,2013,Asia,155120,275245,63.96
1044,2018,Asia,108908,823422,88.32
1045,2019,Africa,380868,505417,57.03
1046,2015,South America,247741,79214,24.23
1047,2011,Asia,90225,306755,77.27
1048,2016,Australia,354417,988999,73.62
1049,2011,Europe,136170,106265,43.83
1050,2011,Asia,484766,978594,66.87
1051,2010,Australia,490570,266146,35.17
1052,2012,Africa,895169,25958,2.82
1053,2015,Europe,479896,886218,64.87
1054,2017,Australia,892969,737979,45.25
1055,2018,Asia,591890,206328,25.85
1056,2016,South America,862835,752652,46.59
1057,2013,Europe,37182,601290,94.18
1058,2015,Europe,876308,59887,6.4
1059,2014,South America,319203,272483,46.05
1060,2017,Europe,412003,120083,22.57
1061,2010,Asia,523668,846960,61.79
1062,2010,Europe,796825,883071,52.57
1063,2015,Asia,858207,92624,9.74
1064,2019,South America,724814,865692,54.43
1065,2011,North America,153128,378637,71.2
1066,2014,South America,464699,587858,55.85
1067,2010,Asia,972461,31643,3.15
1068,2016,Africa,431645,70252,14.0
1069,2010,South America,580197,363724,38.53
1070,2013,Africa,325050,151406,31.78
1071,2018,Africa,893867,108856,10.86
1072,2010,Asia,358434,898227,71.48
1073,2013,Asia,840821,72977,7.99
1074,2015,North America,293049,797221,73.12
1075,2015,Australia,754979,830373,52.38
1076,2017,Europe,719090,534840,42.65
1077,2010,South America,591845,291950,33.03
1078,2016,Asia,388958,571267,59.49
1079,2010,South America,771994,674183,46.62
1080,2016,Australia,498373,566268,53.19
1081,2012,Australia,489329,518173,51.43
1082,2017,Africa,767624,535148,41.08
1083,2012,Europe,207271,10290,4.73
1084,2010,North America,712661,838849,54.07
1085,2017,South America,619040,614168,49.8
1086,2012,Europe,450475,409086,47.59
1087,2011,North America,740161,43397,5.54
1088,2010,South America,801006,115311,12.58
1089,2012,Europe,360435,812618,69.27
1090,2011,Asia,792262,245319,23.64
1091,2011,South America,984280,649450,39.75
1092,2015,Europe,631065,686376,52.1
1093,2010,Australia,490313,866048,63.85
1094,2011,North America,296881,88508,22.97
1095,2015,Europe,557678,77296,12.17
1096,2012,Asia,101612,676634,86.94
1097,2013,South America,586618,557592,48.73
1098,2010,South America,81082,218774,72.96
1099,2017,South America,719002,734294,50.53
1100,2016,Asia,424496,892593,67.77
1101,2016,North America,239561,713058,74.85
1102,2012,South America,293181,217123,42.55
1103,2019,North America,650956,286849,30.59
1104,2019,Europe,129229,701689,84.45
1105,2012,Australia,443792,725096,62.03
1106,2011,Australia,431780,849428,66.3
1107,2010,North America,240205,807039,77.06
1108,2016,North America,750799,718316,48.89
1109,2016,Australia,106342,302150,73.97
1110,2011,South America,777224,350698,31.09
1111,2016,Africa,362072,740712,67.17
1112,2017,Africa,562375,912628,61.87
1113,2010,Asia,513040,947998,64.89
1114,2018,Australia,119844,686597,85.14
1115,2016,Australia,741573,213439,22.35
1116,2012,Asia,547091,837395,60.48
1117,2017,Africa,973506,958045,49.6
1118,2016,Europe,338905,537735,61.34
1119,2017,South America,662862,736480,52.63
1120,2015,South America,736670,561444,43.25
1121,2018,Europe,875011,701919,44.51
1122,2014,Europe,419379,686825,62.09
1123,2012,Africa,995884,576408,36.66
1124,2012,Asia,192957,354897,64.78
1125,2010,Europe,227412,516218,69.42
1126,2017,Asia,46764,544478,92.09
1127,2011,North America,495998,73394,12.89
1128,2012,South America,203198,801767,79.78
1129,2017,Africa,249066,719999,74.3
1130,2017,South America,208296,475012,69.52
1131,2013,Africa,319199,691138,68.41
1132,2013,North America,323743,222213,40.7
1133,2014,South America,879219,421775,32.42
1134,2015,North America,219112,969845,81.57
1135,2014,Africa,836152,292701,25.93
1136,2016,Europe,103120,897524,89.69
1137,2011,South America,185556,787508,80.93
1138,2016,North America,137976,446997,76.41
1139,2019,Australia,910499,776033,46.01
1140,2016,South America,704212,231525,24.74
1141,2010,South America,547507,494689,47.47
1142,2016,South America,380652,893506,70.13
1143,2014,Asia,624639,999761,61.55
1144,2012,North America,321009,554863,63.35
1145,2012,North America,64457,869280,93.1
1146,2013,South America,100159,263947,72.49
1147,2011,Europe,964321,909648,48.54
1148,2011,South America,210065,14616,6.51
1149,2010,Asia,103391,205980,66.58
1150,2014,Africa,979884,699123,41.64
1151,2013,Asia,322544,305268,48.62
1152,2019,Europe,308402,493513,61.54
1153,2011,South America,746366,470445,38.66
1154,2012,North America,190029,667950,77.85
1155,2016,Australia,907898,696230,43.4
1156,2016,South America,683641,543822,44.3
1157,2013,Europe,611552,280065,31.41
1158,2014,North America,716691,404907,36.1
1159,2014,Asia,186752,314186,62.72
1160,2015,Africa,966227,585497,37.73
1161,2018,Africa,675522,733800,52.07
1162,2011,South America,235880,250763,51.53
1163,2014,Asia,381021,325747,46.09
1164,2012,Australia,978599,54377,5.26
1165,2013,Australia,283482,49705,14.92
1166,2019,Europe,753192,106492,12.39
1167,2015,Africa,21675,159836,88.06
1168,2017,Asia,99606,476960,82.72
1169,2010,South America,292224,287927,49.63
1170,2019,North America,253747,280659,52.52
1171,2017,South America,258585,667430,72.08
1172,2016,South America,286080,879282,75.45
1173,2010,Asia,20019,776410,97.49
1174,2011,Africa,772078,679131,46.8
1175,2012,Asia,470498,368920,43.95
1176,2010,North America,977185,74206,7.06
1177,2018,Asia,360448,252220,41.17
1178,2017,Europe,739221,355508,32.47
1179,2011,South America,14486,120532,89.27
1180,2018,Africa,354165,231586,39.54
